b6,74,e7,0,80,,  ,4b,de,49,69,79,f7,eb,53,ed,d0
1c,f5,0,0,80,,  ,dc,fb,e7,38,58,a2,d0,5c,87,5d
a6,2,0,0,80,,  ,1,59,f4,52,5e,8b,f2,89,2c,d3
b7,28,13,47,8b,,  ,fa,b2,8f,4,2f,33,eb,66,7e,ee
38,81,38,0,80,,  ,97,eb,f8,fd,86,ab,e9,96,9f,6f
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
52,9d,5,0,80,,  ,8b,ad,f1,f7,16,87,56,0d,a3,6
d6,92,0d,0,80,,  ,c5,61,26,48,60,8f,c4,fc,91,75
5c,10,0,0,80,,  ,b2,1e,9a,cd,6b,15,39,99,20,8e
7c,71,45,0,80,,  ,ae,1d,51,76,2e,62,f6,87,ca,be
de,e2,8,ae,80,,  ,3e,84,4f,fc,d3,92,a0,ae,ab,72
4f,3,0,0,80,,  ,b6,76,b4,6a,91,bc,a7,3f,15,0
2a,b0,b4,97,9e,,  ,9a,2d,a2,88,c0,e6,47,dd,33,49
e2,68,f5,16,80,,  ,b9,72,9f,bc,6f,59,79,54,b7,35
b8,36,4a,bf,9e,,  ,96,1b,f4,bf,bc,36,74,7e,bf,a8
0f,1a,fe,1,80,,  ,16,b0,b3,14,f2,90,1f,e0,1e,d4
16,6b,0c,82,9b,,  ,a7,37,b9,5d,c5,18,86,25,38,be
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
e1,dc,ab,13,80,,  ,10,b5,52,58,41,8e,48,70,3b,96
8f,ff,f7,8a,80,,  ,0a,af,0a,45,c0,71,6d,0,c6,e3
10,96,f1,9,80,,  ,3e,67,ff,6b,bd,a6,f7,82,a0,e9
7c,50,70,7d,a0,,  ,4a,9b,1,0,5b,c0,59,a6,9,2c
fa,b4,4b,c5,ad,,  ,30,2a,76,5e,c3,b0,6d,e4,cc,e1
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
52,8,0,0,80,,  ,d8,dc,d0,a4,70,c2,9b,43,c9,bb
8b,65,25,4a,83,,  ,e1,a1,dd,f0,4d,86,2b,68,f4,bc
19,c9,0b,d3,99,,  ,39,c5,3d,36,fc,9b,8e,80,cd,73
40,1b,75,6,80,,  ,f9,ff,c1,ff,6f,cb,22,8b,10,e8
5e,95,49,0a,88,,  ,28,7c,16,1c,7d,0,5f,d1,b7,67
e4,bc,27,58,81,,  ,a9,89,eb,be,3e,be,8d,dd,52,34
89,1e,5b,d5,8a,,  ,8e,3,14,43,42,60,9f,82,25,d2
7a,5,0,0,80,,  ,17,2b,2b,d4,f4,7b,35,74,8a,19
47,fd,13,2e,80,,  ,c1,a4,fc,fe,77,2,f6,ef,d4,40
da,0b,0,0,80,,  ,24,82,0,51,e8,a7,31,1a,d1,1d
34,4f,0,0,80,,  ,88,22,4e,8a,a7,4e,16,0a,87,52
fb,db,37,15,82,,  ,b6,b7,dc,99,e7,4a,39,1e,ab,3d
70,ba,70,0,80,,  ,47,4a,2d,0f,4c,75,41,95,7e,e3
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
c8,8f,a6,fb,89,,  ,1a,51,cf,b4,8,35,e2,c4,25,f3
e0,20,8d,42,80,,  ,0f,7f,13,eb,5a,ae,e0,22,0f,82
16,2,0,0,80,,  ,70,c1,ca,30,8a,7c,a3,55,34,e7
7a,d9,67,0,80,,  ,47,2f,8c,cb,49,f5,9a,59,4e,32
61,c1,0,0,80,,  ,f3,3c,22,d8,c0,38,0e,40,f5,77
c6,3d,1,0,80,,  ,b9,85,11,ee,ed,34,ef,4,6a,5a
61,eb,0,0,80,,  ,3d,97,1b,da,af,b5,6,97,66,c4
0b,63,3f,12,81,,  ,2,1b,7c,64,72,d6,92,4e,e1,71
96,6,0,0,80,,  ,47,fa,1e,cc,9c,85,de,fd,31,7f
35,0,0,0,80,,  ,38,e7,c2,bd,d1,51,f0,8b,89,6d
b5,9d,a2,fa,9c,,  ,11,3b,61,ac,80,17,bf,71,2a,5c
2f,d8,3b,1,80,,  ,ce,dc,d6,3d,89,68,3a,a3,9f,94
65,3c,88,0,80,,  ,d7,ff,8,22,0,64,86,54,e0,ed
3e,f2,82,c8,8a,,  ,c9,f5,9,fb,fc,bf,ca,4b,be,d7
a1,b0,3a,0,80,,  ,31,2a,7b,0d,92,1b,9e,5,9f,6f
26,d0,ed,0b,80,,  ,f1,79,b0,5a,10,4d,bf,bb,fe,91
98,f3,e0,0,80,,  ,d7,fa,9,ba,ac,84,77,ab,a6,b2
7,51,0,0,80,,  ,e0,a9,87,1a,2a,e6,78,89,68,eb
24,93,0c,61,a4,,  ,cc,80,c2,c2,75,9f,aa,5c,ee,8a
f1,6c,35,0,80,,  ,dc,ee,16,c3,39,e4,e9,2b,d8,e0
88,3,0,0,80,,  ,ab,bf,d7,9f,dd,40,8c,32,0a,62
c4,de,8b,0,80,,  ,3a,44,ac,35,bf,83,91,1,e7,99
d2,a2,9f,16,80,,  ,ac,6a,e9,df,e4,0b,24,70,e6,18
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
df,d0,16,0,80,,  ,72,77,29,aa,5,81,3,d4,b6,58
15,52,7a,2e,96,,  ,2,16,29,9a,c1,28,2d,3,46,40
66,0,0,0,80,,  ,8f,b4,4b,19,66,f3,45,57,96,2e
1e,78,49,3,80,,  ,ab,7d,a8,80,93,bb,8e,5c,a9,0e
19,49,c7,7,80,,  ,2c,1,b3,96,7f,a9,65,f1,d3,e6
f9,0,0,0,80,,  ,5c,ed,7f,f7,53,e5,44,d2,8b,9a
1,9,0,0,80,,  ,c7,8b,c1,38,a4,6c,79,bb,ce,48
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
55,71,e5,34,80,,  ,6c,20,40,21,cc,be,7f,5d,b8,7f
87,81,40,18,80,,  ,a1,84,3e,51,5c,50,94,0d,6a,69
f5,98,5a,99,81,,  ,4a,f4,51,2a,cd,7,7a,63,7b,6c
62,71,0,0,80,,  ,8f,cb,1f,10,b8,ce,94,e2,52,a4
3c,79,d4,ed,89,,  ,1b,57,20,1e,d1,ee,13,2f,7e,f7
6d,1b,0,0,80,,  ,f4,2,c0,7f,1b,63,70,66,0e,6
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
97,97,5,0,80,,  ,9e,a8,40,4d,ee,9b,92,1,42,e3
6d,ed,a0,84,82,,  ,33,d5,c3,9a,5a,69,bd,39,db,e4
0f,bf,8d,6,80,,  ,b0,e1,19,c7,f8,de,32,cf,76,7
d8,42,7,0,80,,  ,b0,5a,3a,fd,a7,10,3a,60,27,38
bd,28,8,1c,80,,  ,0,b6,25,99,eb,fa,9d,0a,84,de
10,0,0,0,80,,  ,f0,8d,9e,53,2c,53,8a,c9,0c,88
e4,df,9,0,80,,  ,45,de,8e,0a,3,96,71,e9,66,88
92,63,0,0,80,,  ,5e,1e,66,87,40,fc,56,42,d8,a3
c1,1,0,0,80,,  ,5b,bb,13,bf,37,8b,1d,0c,79,f6
c8,ef,a0,3f,80,,  ,ff,50,6b,e1,45,d5,e1,9f,ff,82
e3,3a,4,77,80,,  ,21,74,e7,f6,ad,71,58,99,8e,59
ec,14,ae,1,80,,  ,78,46,e6,7c,ac,1a,bb,7,ee,5b
5e,1,0,0,80,,  ,4c,83,ec,d6,1f,9a,78,eb,3e,67
63,b7,cf,7,80,,  ,b8,fa,9c,89,37,f0,d6,a3,ba,7d
1e,0,0,0,80,,  ,21,61,cb,a0,c0,e7,d3,a6,53,64
ce,95,6,0,80,,  ,b0,44,67,eb,49,6e,fa,eb,69,fc
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
0,dc,8,0,80,,  ,a3,ff,a6,8c,da,bd,fa,5,61,c3
9c,8,0,0,80,,  ,cc,f7,f2,54,53,fe,e8,1,5b,32
a7,2,0,0,80,,  ,66,6e,da,48,92,81,ca,7a,b7,bf
c4,d5,1a,0,80,,  ,31,37,9e,d7,2c,50,c1,fa,bb,7a
18,29,c3,91,80,,  ,8a,7e,6b,fb,a0,d1,6e,6a,1e,e3
ed,41,ab,12,81,,  ,93,7f,26,28,dd,de,62,13,de,b2
ed,0,0,0,80,,  ,44,be,d0,5,71,ba,73,7,a5,8
7d,e1,a7,3e,80,,  ,a2,29,20,8d,0c,5d,7e,e5,9,83
0e,cf,31,26,80,,  ,eb,6f,f8,60,4e,47,a9,5b,5e,92
17,90,0,0,80,,  ,dd,c7,e0,f6,84,6d,33,3e,11,4c
8b,ab,9d,85,80,,  ,91,35,9b,f8,61,e8,56,5e,94,c0
17,16,0,0,80,,  ,84,ab,4d,1d,1a,d1,bc,50,6f,c3
3e,0,0,0,80,,  ,23,2b,96,d3,4,40,d9,28,2,d4
63,f1,15,0c,81,,  ,48,57,ea,f1,a7,97,40,5a,3,49
55,86,4f,86,8d,,  ,c4,a5,7d,f1,e8,bd,d2,e2,ac,25
72,ab,54,9a,86,,  ,26,c2,6b,f2,85,d3,0b,ca,c7,67
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
77,1,0,0,80,,  ,a1,a4,d9,fa,cb,4f,bf,6a,b4,1e
87,bc,7,0,80,,  ,5,43,ba,16,f0,73,3c,ff,16,7a
b2,14,3,0,80,,  ,d4,5a,c1,3b,95,7f,72,c3,5a,af
88,84,59,0,80,,  ,30,51,61,37,50,94,19,3,fd,d4
3e,3e,23,ab,83,,  ,d8,54,f6,0c,7a,48,e1,f7,e2,1b
63,79,96,d7,81,,  ,5a,d5,64,31,2e,a2,23,a4,78,d7
b6,c6,7e,3,80,,  ,34,3f,27,e3,19,dc,23,20,1f,c5
ba,37,0,0,80,,  ,f8,38,48,5f,5a,e8,e8,5a,b2,a7
4f,a0,f8,9,88,,  ,9b,17,32,dc,f3,70,e2,e5,11,3f
ba,1,62,b1,86,,  ,2e,3e,89,0d,3e,d7,b4,43,23,41
34,a5,e1,7,80,,  ,6a,39,e2,74,77,f3,4b,46,e9,84
32,b7,a0,29,80,,  ,e4,0,1e,7e,1b,a7,d1,c4,23,87
b9,70,21,f8,81,,  ,2,c3,f8,3c,39,d1,61,cb,82,69
6b,4b,e1,0,80,,  ,ed,a4,ab,83,af,cb,c6,7,6d,35
78,2c,0,0,80,,  ,3e,8e,d7,a8,f4,61,f7,f5,b0,56
34,df,0,0,80,,  ,1f,52,19,c1,7f,2,36,cb,dc,12
e7,84,92,1c,80,,  ,ca,54,a9,bc,33,7d,97,ff,ae,ba
36,33,0,0,80,,  ,4e,c8,ce,65,ba,46,19,aa,be,39
ec,5b,26,2,80,,  ,bc,c6,46,8b,22,fb,f4,3f,ed,fb
1c,0,0,0,80,,  ,24,50,e4,b5,c9,de,29,4c,85,0d
95,51,2c,ed,88,,  ,9d,c3,36,75,fa,34,e6,14,be,c7
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
94,1,0,0,80,,  ,6b,2a,a6,c7,db,c2,2f,6b,a7,f7
f5,d5,f7,2,80,,  ,46,5,d5,e0,60,5f,f0,a4,15,2a
22,4c,52,2,80,,  ,24,8b,77,1,a7,34,3d,ed,18,35
66,0f,0,0,80,,  ,e7,30,d1,1e,a6,51,d0,b8,82,52
ad,43,6a,0,80,,  ,8a,f1,49,15,32,a3,da,a3,ad,a2
6d,56,3e,0,80,,  ,56,e3,fa,3f,ec,d7,94,97,76,89
16,0,0,0,80,,  ,b3,ab,b7,55,7b,74,84,0e,a4,fb
86,47,2,0,80,,  ,68,15,3e,98,5,79,3f,4c,6c,32
a0,30,69,27,81,,  ,d1,3b,4c,54,38,76,75,9c,93,36
e5,fb,18,0,80,,  ,4a,84,ee,e4,14,4b,6d,32,ad,4c
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
66,6,0,0,80,,  ,79,97,f4,28,bc,63,52,93,46,8
c7,f9,14,0,80,,  ,63,28,71,82,62,40,5f,bb,73,92
ed,0e,0,0,80,,  ,c1,c9,3b,21,0a,86,e9,0f,78,17
8d,e4,5d,1,80,,  ,8b,5b,e0,ce,db,c1,56,9,aa,3a
44,41,96,58,97,,  ,5f,cc,e7,ab,41,11,f7,46,b7,84
12,0,0,0,80,,  ,f0,aa,39,6e,a4,aa,8c,bf,85,ce
f5,5c,0,0,80,,  ,1,7b,36,bc,f9,43,d8,5,3f,39
a9,de,c8,ab,91,,  ,34,32,c2,99,0a,95,de,19,d4,f7
95,4,0,0,80,,  ,15,79,a6,a8,2,f7,58,9f,a8,c1
15,0d,0,0,80,,  ,ca,6e,2f,df,13,47,e6,b8,f3,71
29,ff,e3,12,82,,  ,ac,50,9f,22,9f,2b,5f,e6,bf,12
b6,0a,b0,ee,b3,,  ,d6,55,1e,6d,ae,11,66,63,ae,8a
64,54,aa,a1,8e,,  ,9d,cb,c9,6f,af,f8,fc,d2,69,eb
a6,59,e0,a6,80,,  ,5e,4a,86,67,2e,89,b8,7f,e8,18
ac,92,b5,1,80,,  ,ff,c4,6f,5a,4f,c0,48,ec,b7,cc
8a,0e,0,0,80,,  ,60,8b,dd,6e,62,dc,19,af,fa,f4
2b,15,0,0,80,,  ,95,ba,76,e3,e9,21,a0,25,5b,ca
f2,20,40,3a,80,,  ,a7,df,80,5a,3d,4e,24,c0,26,4a
cc,13,0b,69,80,,  ,72,bf,5b,43,8,b1,e9,8d,97,75
73,49,0,0,80,,  ,1c,ef,f6,28,28,ca,ff,b6,e6,50
9e,5c,70,0,80,,  ,7a,e2,e2,48,39,5d,7c,b6,7b,a0
8d,e5,0,0,80,,  ,1e,4d,ff,b9,67,ef,da,7a,83,ea
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
2,7,0,0,80,,  ,6b,9a,6f,e1,df,ff,a6,db,e5,61
47,0e,0,0,80,,  ,b1,8d,f0,f9,2d,f9,4b,76,5c,5e
94,86,f9,0,80,,  ,a1,95,c1,79,da,b9,dc,b0,79,e8
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
64,af,d1,0,81,,  ,7a,4a,98,6d,83,9a,10,ad,6e,90
ce,d4,14,0,80,,  ,ef,fd,22,e3,96,6b,31,cf,6f,35
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
10,0,0,0,80,,  ,f0,8d,9e,53,2c,53,8a,c9,0c,88
79,8,4,0,80,,  ,33,db,10,5,d2,4d,b4,bd,a7,89
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
9f,5f,54,54,8d,,  ,ba,f1,ac,10,24,1d,0d,88,6f,9c
8,1,0,0,80,,  ,5d,8c,20,da,3b,c2,51,7e,e7,34
a4,fc,f0,6,80,,  ,1b,a7,44,4,a4,33,b1,58,b6,48
75,6,0,0,80,,  ,1e,a2,ed,db,54,37,47,d2,e8,e5
2f,3,0,0,80,,  ,db,0,11,6e,c4,fb,5a,a1,11,be
19,2,0,0,80,,  ,5f,3f,d6,d6,73,4d,3,a9,9f,f3
1c,7b,1e,0,80,,  ,f5,2b,94,f2,0d,b8,5,2c,f7,ce
b5,25,47,5,80,,  ,8b,4,ec,58,ce,c4,77,77,e7,47
a4,f0,2,0,80,,  ,4c,96,8b,d6,3b,1d,3a,dc,61,10
2a,0,0,0,80,,  ,a8,19,ed,45,e5,fd,16,6,ba,68
d1,a9,8,2c,81,,  ,fb,eb,ce,c7,43,eb,0b,a2,57,2d
da,7,a5,0,80,,  ,27,2d,55,d9,11,9f,81,4d,7b,9f
f4,27,96,ec,81,,  ,9f,8f,10,86,d2,e3,7b,cd,33,e8
22,0,0,0,80,,  ,a0,7,1,b7,57,27,7c,29,97,8
ff,24,2,0,80,,  ,4e,41,bb,a0,5f,3f,60,c1,42,d7
8f,b3,e4,38,81,,  ,f3,e1,e7,9c,9,ee,23,28,cd,d8
72,f8,df,6b,80,,  ,4c,1f,9d,d1,cc,25,31,65,5f,d7
3d,86,0,0,80,,  ,2a,cd,b8,f5,12,c8,8c,bd,84,fe
a4,0,0,0,80,,  ,fe,2,a9,15,36,0f,82,3e,4b,4e
3f,35,0,0,80,,  ,e4,d0,82,72,41,ba,e3,be,c1,69
84,e6,0e,0,80,,  ,de,c6,e0,9c,d4,cd,3c,f6,2c,2d
32,0,0,0,80,,  ,91,82,c8,5f,62,8a,26,40,23,bf
b9,77,8b,0,80,,  ,7b,a9,f6,9a,90,26,3b,1,b8,92
b7,7c,51,1,80,,  ,55,a6,7f,67,7d,62,b6,8c,49,cf
3f,f1,1e,59,9d,,  ,7e,5d,32,ac,b9,e2,36,df,d3,ac
21,ca,b7,67,86,,  ,a7,8f,a7,6d,f4,91,82,2d,56,a1
88,7c,20,5,80,,  ,3d,6d,c3,b0,13,65,77,90,9d,5b
f3,62,29,0,80,,  ,f6,5c,f5,5b,14,7d,22,74,c9,d0
f3,3a,72,3,80,,  ,1f,f0,b3,80,c5,ad,8a,dc,b0,cf
0c,46,5c,b5,82,,  ,87,51,1e,fc,9c,e6,5d,4e,0c,1c
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
9e,74,6a,2,80,,  ,8c,3e,4b,1c,23,5c,3,51,59,f3
42,0,0,0,80,,  ,ac,c5,71,1d,5c,1a,ab,7,90,ff
0f,0,0,0,80,,  ,b5,62,d0,a0,40,cf,cc,df,71,59
f6,ba,0,0,80,,  ,35,ca,3c,aa,42,39,4,d5,8a,13
a8,cf,5d,57,80,,  ,87,e6,40,11,e6,2f,72,6e,ec,60
6c,5b,36,12,8a,,  ,3,61,31,22,64,1a,2c,1c,1e,86
51,9b,0,0,80,,  ,eb,45,3d,68,64,c7,fc,ab,21,28
2a,0,0,0,80,,  ,a8,19,ed,45,e5,fd,16,6,ba,68
70,ab,ae,ca,80,,  ,26,e5,a4,6e,89,8a,ba,b6,90,db
9b,df,78,3,80,,  ,61,de,8d,ad,7f,4f,a1,d3,2d,95
aa,91,49,0,80,,  ,5d,cc,6c,a1,9a,11,eb,aa,48,35
67,1a,0,0,80,,  ,70,90,0c,5e,a3,54,81,ee,b6,3e
13,c8,0,7c,af,,  ,d2,6f,7,0d,ac,3a,c3,76,3f,0
47,26,71,d0,82,,  ,4e,a4,4d,ef,19,d4,f6,fc,c6,4f
9a,da,86,0,80,,  ,45,50,3f,3,31,15,ff,54,a3,3b
2e,88,d2,18,80,,  ,a0,7a,d4,cd,4a,8c,db,6f,7a,7c
e9,e5,bb,7d,80,,  ,de,41,79,57,63,d9,90,0c,56,f0
a6,2,0,0,80,,  ,1,59,f4,52,5e,8b,f2,89,2c,d3
4b,38,5,0,80,,  ,df,25,bd,6e,4b,dd,8c,6f,56,3c
a2,3d,0,0,80,,  ,9b,4a,22,9b,b4,9,6,29,8d,73
1f,0,0,0,80,,  ,25,f2,5c,1b,76,90,8c,a1,95,32
54,1,0,0,80,,  ,23,bb,38,18,3d,35,91,26,1a,f0
f6,6b,2d,0,80,,  ,4e,47,cd,56,1e,d1,1,85,52,14
11,49,56,3,80,,  ,9d,b8,ea,ae,f4,47,f7,3a,f2,68
a6,c8,1,0,80,,  ,52,ae,be,8b,cd,27,a0,7a,0f,53
a0,7c,fd,1,80,,  ,7f,3f,3d,72,84,57,e4,fb,db,94
b1,5b,0,0,80,,  ,c9,26,8b,ba,b0,af,f4,59,9e,7b
5a,1,0,0,80,,  ,28,c5,4e,ba,41,35,b2,69,5d,f2
b9,d0,97,da,97,,  ,8e,4b,52,c2,9,db,1f,c4,84,ff
94,fb,12,3,80,,  ,bd,29,99,69,bd,a5,1d,d5,b4,e8
fe,44,0a,0,80,,  ,e0,fa,d0,d6,56,89,53,cc,66,f4
47,e7,19,0,80,,  ,53,8e,bb,6c,31,94,87,9d,72,28
c3,a6,34,1,80,,  ,7a,16,57,c8,4d,af,57,d5,1f,0f
2b,0,0,0,80,,  ,9f,1a,ac,b9,50,bf,ca,ab,c1,33
d8,e3,4f,0,80,,  ,0a,15,69,59,b3,1a,7e,ac,a7,91
13,cd,ab,97,89,,  ,b2,60,d2,d8,25,47,e3,58,90,2e
86,8,1,0,80,,  ,db,6e,4e,66,bc,6c,9a,54,c5,f9
d6,b7,63,30,95,,  ,d1,45,b8,8b,62,5f,4d,8e,1f,89
d5,89,2b,a9,81,,  ,c5,7f,ed,7f,36,2,20,50,f8,e0
8,60,25,0,80,,  ,13,b1,5c,14,33,3b,ec,78,c7,45
0c,ae,4a,2d,80,,  ,9c,25,a5,bf,1a,38,3b,b0,23,29
31,26,a6,1,80,,  ,d2,67,1b,9e,4e,27,a8,3a,58,da
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
4f,89,2,0,80,,  ,23,c3,36,d3,da,a1,b4,a8,a1,a6
96,b3,67,2d,80,,  ,28,0e,2c,ce,c9,0f,13,d0,1b,e5
98,0,0,0,80,,  ,d7,a6,f0,64,51,e6,e8,5f,0f,93
12,e2,cf,5a,8c,,  ,23,f7,a9,ff,d6,18,68,e0,3c,1b
b5,59,96,4a,81,,  ,6b,a6,60,f4,13,f3,ad,e0,af,2c
36,8e,29,0,80,,  ,ab,3e,af,19,8e,99,1d,e2,12,26
35,73,af,1b,80,,  ,9b,4a,b2,7c,1,ef,6d,58,ab,bd
f4,49,25,1c,81,,  ,0d,28,22,d8,6,79,3b,16,f7,b5
7c,96,12,34,80,,  ,ea,4e,c7,e0,c3,1b,1b,0d,5e,4a
b8,26,0,0,80,,  ,91,bf,1c,dd,2,5e,cd,8a,f5,28
b7,2a,7,0,80,,  ,8e,fc,f1,da,f6,6c,12,7f,af,5
6d,4c,58,8,80,,  ,ec,ac,9d,73,6,ca,fc,25,b6,2b
21,c4,60,1d,80,,  ,69,a7,15,f9,70,c2,ca,43,51,0b
1a,0,0,0,80,,  ,6c,74,ad,92,18,a9,dc,1e,14,d3
67,d4,68,3,80,,  ,86,7c,6f,e9,23,f6,2d,5d,d2,96
3c,80,1,0,80,,  ,df,bc,a8,7c,3d,96,8c,3,48,cd
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
ca,0,0,0,80,,  ,c0,a5,b8,6e,7d,ff,57,c4,e2,af
ea,46,25,34,80,,  ,37,e1,ad,54,93,df,1,db,2a,b7
6c,0,0,0,80,,  ,79,0d,7e,77,f9,14,d2,6d,7d,dd
37,0,0,0,80,,  ,1c,d0,2d,3,99,6f,40,ea,ec,b9
dd,2d,0,0,80,,  ,ea,52,bd,75,78,8b,2b,18,d4,c8
47,aa,d7,3c,83,,  ,58,8f,82,f7,8a,8b,33,ce,5f,fc
5,8f,23,3,80,,  ,68,29,65,4f,e7,aa,9c,54,eb,b5
a7,23,0,0,80,,  ,c2,4a,0,6,74,dc,ec,93,b7,f2
a2,6d,0,0,80,,  ,9d,82,5e,5d,ee,50,e8,73,6a,83
0a,30,0,0,80,,  ,8d,9d,10,ed,fe,dd,0e,13,e6,b2
97,72,2,0,80,,  ,1a,7a,8d,2d,f6,e5,f1,9b,de,5c
dc,57,60,0,80,,  ,4a,5b,2f,e8,23,f2,fa,71,5a,a2
7e,cf,1,0,80,,  ,a6,ae,11,c1,a4,96,c8,ac,2c,40
66,7d,94,4,80,,  ,56,7d,29,5e,7b,ea,93,9e,5c,5e
ef,ea,b0,65,80,,  ,87,1d,cf,e2,5f,4d,1,44,66,2d
1e,a5,68,1,80,,  ,a3,a6,80,44,a1,17,cc,25,17,c7
0d,15,d1,97,81,,  ,d3,98,6e,18,cb,44,cb,c4,90,3c
58,3,0,0,80,,  ,20,d3,32,7,f7,a7,55,74,c4,f3
6a,4a,0,0,80,,  ,e4,4,94,36,6b,53,f2,f2,9d,75
73,2,0,0,80,,  ,7a,5e,2f,9e,dd,6e,e1,52,cc,56
df,0,0,0,80,,  ,0,2a,71,d8,c4,d0,7,42,9a,50
f2,d9,d4,81,a1,,  ,78,85,c9,b3,7d,ff,d5,68,78,2c
ff,0c,69,1,80,,  ,0c,22,0c,83,f5,75,97,b1,5c,e6
f5,5c,34,4d,80,,  ,fc,21,f7,bf,c8,3c,de,ea,bf,4f
ed,46,ef,1,80,,  ,58,9,7b,1a,fa,75,a6,b0,11,4c
38,89,55,2,80,,  ,aa,e8,6d,5e,7,60,ca,45,7f,91
8,0c,0,0,80,,  ,9f,5,ff,ea,2b,c6,9a,af,9f,dc
1e,fb,0c,0c,8e,,  ,48,2d,6a,64,6b,30,8d,c6,b7,f6
2f,63,55,24,80,,  ,bc,ea,97,3a,1e,cc,62,ad,4b,9
25,0,0,0,80,,  ,38,e7,5a,0,f4,4c,fa,1e,7a,b6
6c,37,0d,9,8c,,  ,f4,8f,43,2a,1a,84,cc,b5,3b,fc
6c,1,0,0,80,,  ,7a,4e,29,eb,f6,95,4a,8c,1d,31
c7,a3,5,0,80,,  ,28,4,7,50,e9,b1,fe,f0,fe,58
59,ac,0,0,80,,  ,ab,8c,97,71,80,c8,cc,e3,e5,83
95,87,63,90,81,,  ,a8,32,3b,fe,85,bd,17,61,6a,69
1a,93,42,4b,80,,  ,cb,ba,15,66,4f,e9,95,8c,c1,43
84,0,0,0,80,,  ,cc,5a,11,36,ce,a9,b0,82,65,eb
85,0e,20,0,80,,  ,ae,ee,74,e9,c0,e2,60,fc,5,8d
52,0,0,0,80,,  ,84,d8,e8,c8,61,bb,e2,4e,39,76
44,1d,0,0,80,,  ,ba,22,ab,9b,df,69,27,1e,fb,92
e5,78,be,b7,83,,  ,0c,25,99,5e,8f,aa,24,9d,fe,a6
ff,d5,4a,13,80,,  ,77,fe,ad,82,fd,27,9a,78,e6,60
cd,73,c6,7e,80,,  ,fb,82,41,5a,3f,d2,31,8a,41,2d
22,c7,fd,0,80,,  ,4a,a1,e3,3c,ee,b9,4e,4b,dc,2b
ba,0b,0,0,80,,  ,fd,f7,1f,53,c2,5f,7c,7d,e5,c7
24,0,0,0,80,,  ,af,e3,4a,7d,85,20,f9,ae,9c,db
b9,76,18,0,80,,  ,69,b4,26,d3,0b,5b,b3,5b,b5,e5
34,56,47,69,83,,  ,c2,7,99,6,54,39,f0,9b,e0,93
80,29,0,0,80,,  ,ca,54,fc,5e,ea,e3,a2,92,82,dd
21,64,7f,7e,80,,  ,bc,47,a9,0a,b7,d7,f0,4d,b9,85
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
ea,33,2d,55,8f,,  ,23,f5,b6,b0,49,19,ca,d5,52,c4
17,1c,0,0,80,,  ,0,80,c5,6e,20,6f,67,c8,ca,a0
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
8b,6f,61,3,80,,  ,44,58,e3,a5,be,b1,36,f5,4,2f
70,19,0,0,80,,  ,17,81,6f,f6,fe,9c,e1,11,5a,c2
21,e4,39,63,80,,  ,86,e1,5e,23,b5,7a,dd,cc,92,d6
e0,0a,0,0,80,,  ,51,62,6c,d2,47,92,3f,1f,69,5d
50,6c,0e,0,80,,  ,f6,b5,32,9a,fa,4a,fd,7d,60,9e
9c,ef,0,0,80,,  ,ef,ad,a4,68,5c,c1,29,b1,21,e0
54,19,4a,0,80,,  ,a6,ef,e1,d3,0,f6,cf,7e,46,f1
fd,0,0,0,80,,  ,5d,ae,59,92,4a,9f,5c,a6,59,d2
19,46,2,0,80,,  ,31,58,1,17,60,92,dc,63,c6,1a
